country,region,water_stress_score,water_stress_label,groundwater_decline,drought_risk
Vietnam,Ninh Bình,1.431227898659717,Low - Medium (10-20%),,3.46969706056088
Vietnam,Ninh Thuận,1.0544995968810036,Low - Medium (10-20%),,2.81088301250799
Vietnam,Phú Thọ,1.431227898659717,Low - Medium (10-20%),,3.31587661319428
Vietnam,Phú Yên,2.4965318248200807,Medium - High (20-40%),,2.60404913351548
Vietnam,Quảng Bình,2.509358846304917,Medium - High (20-40%),,2.28278192669788
Vietnam,Quảng Nam,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Vietnam,Quảng Ngãi,0.8448261938704135,Low (<10%),,2.13026290437395
Vietnam,Quảng Ninh,1.1337762378117415,Low - Medium (10-20%),,2.385821731229
Vietnam,Quảng Trị,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Vietnam,Sóc Trăng,1.8640405928632244,Low - Medium (10-20%),,3.85948347854848
Vietnam,Sơn La,0.0,Low (<10%),,2.54289553283135
Vietnam,Thanh Hóa,1.431227898659717,Low - Medium (10-20%),,3.46969706056088
Vietnam,Thái Bình,1.431227898659717,Low - Medium (10-20%),,3.73287782832887
Vietnam,Thái Nguyên,1.1337762378117415,Low - Medium (10-20%),,2.385821731229
Vietnam,Thừa Thiên Huế,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Vietnam,Tiền Giang,4.452659764070166,Extremely High (>80%),,3.37199026135071
Vietnam,Trà Vinh,1.8640405928632244,Low - Medium (10-20%),,3.84242136183581
Vietnam,Tuyên Quang,2.805803426042531,Medium - High (20-40%),,3.18906337359728
Vietnam,Tây Ninh,1.696158820161212,Low - Medium (10-20%),,2.16758535578381
Vietnam,Vĩnh Long,1.8640405928632244,Low - Medium (10-20%),,3.84242136183581
Vietnam,Vĩnh Phúc,2.805803426042531,Medium - High (20-40%),,3.18906337359728
Vietnam,Yên Bái,0.238560108433421,Low (<10%),,2.32696625388574
Vietnam,Điện Biên,0.0,Low (<10%),,2.03407131073913
Vietnam,Đà Nẵng,1.8971685084822063,Low - Medium (10-20%),,2.82642675523341
Vietnam,Đắk Lắk,1.019449456071174,Low - Medium (10-20%),,2.38782496192115
Vietnam,Đắk Nông,1.696158820161212,Low - Medium (10-20%),,2.16758535578381
Vietnam,Đồng Nai,1.0544995968810036,Low - Medium (10-20%),,2.81088301250799
Vietnam,Đồng Tháp,4.452659764070166,Extremely High (>80%),,3.37199026135071
"Virgin Islands, U.S.",Saint Croix,0.532744107700867,Low (<10%),,
"Virgin Islands, U.S.",Saint John,0.532744107700867,Low (<10%),,
"Virgin Islands, U.S.",Saint Thomas,0.532744107700867,Low (<10%),,
Western Sahara,Boujdour,5.0,Arid and Low Water Use,0.281239,
Western Sahara,Es Semara,0.0,Low (<10%),0.281239,
Western Sahara,Laayoune,5.0,Arid and Low Water Use,0.281239,
Western Sahara,Oued el Dahab,5.0,Arid and Low Water Use,,
Yemen,Abyan,5.0,Arid and Low Water Use,0.894347,3.43765501989542
Yemen,Al Bayda',5.0,Arid and Low Water Use,0.894347,3.43765501989542
Yemen,Al Dali',4.754766922226059,Extremely High (>80%),1.02836635,3.28194660000094
Yemen,Al Hudaydah,5.0,Arid and Low Water Use,,1.99061589251771
Yemen,Al Jawf,5.0,Extremely High (>80%),1.0992285,3.44065145689398
Yemen,Al Mahrah,5.0,Arid and Low Water Use,1.5219200000000002,
Yemen,Al Mahwit,5.0,Extremely High (>80%),1.02836635,2.99936352591559
Yemen,Amanat Al Asimah,5.0,Extremely High (>80%),1.02836635,2.99936352591559
Yemen,Amran,5.0,Extremely High (>80%),1.02836635,2.99936352591559
Yemen,Dhamar,5.0,Extremely High (>80%),1.02836635,3.44065145689398
Yemen,Hadramawt,5.0,Arid and Low Water Use,,
Yemen,Hajjah,4.306477700009948,Extremely High (>80%),1.02836635,3.51050936130023
Yemen,Ibb,5.0,Extremely High (>80%),1.02836635,3.44065145689398
Yemen,Lahij,3.5590242672309107,High (40-80%),0.894347,3.21485124204816
Yemen,Ma'rib,5.0,Arid and Low Water Use,1.0992285,3.43765501989542
Yemen,Raymah,4.306477700009948,Extremely High (>80%),,3.51050936130023
Yemen,Sa`dah,5.0,Extremely High (>80%),1.02836635,2.99936352591559
Yemen,San`a',5.0,Extremely High (>80%),1.02836635,3.44065145689398
Yemen,Shabwah,5.0,Arid and Low Water Use,1.0992285,3.43765501989542
Yemen,Ta`izz,4.065346684198932,Extremely High (>80%),1.02836635,3.2612344106075
Yemen,`Adan,4.065346684198932,Extremely High (>80%),,3.2612344106075
Zambia,Central,0.0,Low (<10%),,2.3098020831959
Zambia,Copperbelt,0.2523766238835752,Low (<10%),,2.40189463586
Zambia,Eastern,0.0,Low (<10%),,3.04982937503087
Zambia,Luapula,0.0,Low (<10%),,2.57775873189795
Zambia,Lusaka,0.0,Low (<10%),,2.32502656631193
Zambia,Muchinga,0.0,Low (<10%),,2.2517935941697
Zambia,North-Western,0.0,Low (<10%),,2.28014105801039
Zambia,Northern,0.0,Low (<10%),,2.2517935941697
Zambia,Southern,0.0,Low (<10%),,2.4323515397853
Zambia,Western,0.0,Low (<10%),,2.28014105801039
Zimbabwe,Bulawayo,5.0,Arid and Low Water Use,,2.59201249193261
Zimbabwe,Harare,0.7283402379797733,Low (<10%),,2.33643283331188
Zimbabwe,Manicaland,0.0,Low (<10%),,2.25260383647467
Zimbabwe,Mashonaland Central,0.7283402379797733,Low (<10%),,2.33643283331188
Zimbabwe,Mashonaland East,0.0,Low (<10%),,2.25260383647467
Zimbabwe,Mashonaland West,0.7283402379797733,Low (<10%),,2.33643283331188
Zimbabwe,Masvingo,2.665598208780655,Medium - High (20-40%),,2.46548034916833
Zimbabwe,Matabeleland North,0.0,Low (<10%),,2.19333745487642
Zimbabwe,Matabeleland South,5.0,Arid and Low Water Use,,2.59201249193261
Zimbabwe,Midlands,0.0,Low (<10%),,2.54780072115435
Åland,Brändö,1.2223727128386874,Low - Medium (10-20%),,2.22211130938068
Åland,Eckerö,1.365747725238601,Low - Medium (10-20%),,
Åland,Finström,1.365747725238601,Low - Medium (10-20%),,
Åland,Föglö,1.365747725238601,Low - Medium (10-20%),,
Åland,Geta,1.365747725238601,Low - Medium (10-20%),,
Åland,Hammarland,1.365747725238601,Low - Medium (10-20%),,
